"Pessoa autorizada a dispor","Tipo de depósito","Posição no depósito","Produto","Descrição produto","Lote","Documento","Data EM","Qtd.entr.UMAlt.","Qtd.saída UMA","Qtd.disponível UMA","Qtd.UMA","Unidade med.altern.","Qtd.disponível UMB","Quantidade","UM básica","Tipo de estoque","Denom.tipo estoque","Moeda","Valor total","Número de UCs","Hr.entr.mercadorias","Nº de quantos","Corr.pos.dep.","Col.posição depósito","Nível pos.dep.","Subdiv.pos.dep.","Bloq.saída depós.","Bloq.entr.depósito","Inv.fís.ativo","Unidade de transporte",
"1012","PKL","PHI181000A","89041701","REG ESF ROSC BORB M PVC 3/4 TIGRE","","","2025-12-16","0","0","62","62","UN","62","62","UN","0L","MM 0020, vendas, livre","BRL","1076.32","0","18:51:23","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89041771","REG ESF SOLD C/ ANEL PVC 20MM TIGRE","","","2026-01-06","0","0","64","64","UN","64","64","UN","0L","MM 0020, vendas, livre","BRL","570.24","0","13:44:31","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89041785","REG ESF SOLD C/ ANEL PVC 25MM TIGRE","","","2025-12-16","0","0","91","91","UN","91","91","UN","0L","MM 0020, vendas, livre","BRL","945.49","0","18:51:25","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89042016","VALV RETENCAO SOLD PVC 25MM TIGRE","","","2025-10-02","0","0","25","25","UN","25","25","UN","0L","MM 0020, vendas, livre","BRL","713.25","0","06:49:43","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89042072","ADESIVO PLAST PVC BISNAGA 17G TIGRE","","","2025-11-30","0","0","279","279","UN","279","279","UN","0L","MM 0020, vendas, livre","BRL","602.64","0","09:35:24","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89042086","ADESIVO PLAST PVC BISNAGA 75G TIGRE","","","2025-12-16","0","0","112","112","UN","112","112","UN","0L","MM 0020, vendas, livre","BRL","469.28","0","18:51:25","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89042093","ADESIVO PLAST PVC FRASCO 175G TIGRE","","","2026-01-24","0","0","355","355","UN","355","355","UN","0L","MM 0020, vendas, livre","BRL","3262.45","0","15:30:26","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89042100","ADESIVO PLAST PVC FRASCO 850G TIGRE","","","2025-11-25","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","134.76","0","13:25:24","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89042170","SOLUCAO LIMPADORA FRASCO 200ML TIGRE","","","2026-01-24","0","0","14","14","UN","14","14","UN","0L","MM 0020, vendas, livre","BRL","124.60","0","15:30:26","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89043066","FITA VEDA ROSCA 18MMX10M TIGRE","","","2026-01-06","0","0","589","589","UN","589","589","UN","0L","MM 0020, vendas, livre","BRL","1519.62","0","13:44:30","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89043073","FITA VEDA ROSCA 18MMX25M TIGRE","","","2025-12-19","0","0","333","333","UN","333","333","UN","0L","MM 0020, vendas, livre","BRL","1744.92","0","12:42:11","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89043080","FITA VEDA ROSCA 18MMX50M TIGRE","","","2025-12-16","0","0","289","289","UN","289","289","UN","0L","MM 0020, vendas, livre","BRL","2985.37","0","18:51:42","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89043220","LUVA SOLD BUCHA LT AZ 25MMX3/4 TIGRE","","","2025-12-16","0","0","374","374","UN","374","374","UN","0L","MM 0020, vendas, livre","BRL","1993.42","0","18:51:24","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055491","ADAPT ANEL SOLD CX DAGUA 25MM TIGRE","","","2026-01-27","0","0","124","124","UN","124","124","UN","0L","MM 0020, vendas, livre","BRL","1227.60","0","10:56:55","1","18","10","00","A","","","","",
"1012","PKL","PHI181100A","89304530","BOLSA VEDACAO SAIDA UNIV CX ACOP BLUKIT","","","2026-02-02","0","0","2","2","UN","2","2","UN","0L","MM 0020, vendas, livre","BRL","11.38","0","11:27:03","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304831","BOTAO ACIONADOR CX ACOP FRONTAL BLUKIT","","","2025-11-17","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","455.00","0","17:55:51","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304796","CASTELO MECANISMO SAIDA CX ACOP 9517","","","2024-12-29","0","0","29","29","UN","29","29","UN","0L","MM 0020, vendas, livre","BRL","391.21","0","15:25:01","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304782","BOTAO ACIONADOR CX ACOP SUP 9515 CENSI","","","2026-01-29","0","0","23","23","UN","23","23","UN","0L","MM 0020, vendas, livre","BRL","454.25","0","10:44:33","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89209820","TORN BOIA BALAO PLAST VZ TOT 3/4 AZ GARD","","","2026-01-16","0","0","41","41","UN","41","41","UN","0L","MM 0020, vendas, livre","BRL","1942.17","0","09:09:56","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89209806","TORN BOIA PLAST ZAMAC 3/4 AZ GARDEN","","","2025-10-02","0","0","17","17","UN","17","17","UN","0L","MM 0020, vendas, livre","BRL","205.87","0","06:49:16","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89111743","BOTAO ACIONADOR CX ACOP SUP 9580 CENSI","","","2026-01-29","0","0","39","39","UN","39","39","UN","0L","MM 0020, vendas, livre","BRL","779.22","0","10:44:33","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89111624","BOTAO ACIONADOR CX ACOP DUAL 9564 CENSI","","","2026-01-02","0","0","32","32","UN","32","32","UN","0L","MM 0020, vendas, livre","BRL","872.64","0","14:39:27","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89111512","MECAN ENTRA UNIV CX ACOP MASTERFLUX 9000","","","2026-01-31","0","0","28","28","UN","28","28","UN","0L","MM 0020, vendas, livre","BRL","1052.24","0","17:36:58","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89111400","MECAN SAIDA UNIV CX ACOP DUAL 9555 CENSI","","","2025-11-11","0","0","9","9","UN","9","9","UN","0L","MM 0020, vendas, livre","BRL","872.73","0","20:01:10","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89111183","FERRAMENTA CX ACOPLADA UNIV CENSI","","","2025-12-04","0","0","27","27","UN","27","27","UN","0L","MM 0020, vendas, livre","BRL","1192.05","0","13:58:57","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89046335","OBTURADOR UNIV CX ACOP KSOU ASTRA","","","2026-01-28","0","0","65","65","UN","65","65","UN","0L","MM 0020, vendas, livre","BRL","761.80","0","08:40:49","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304621","BOTAO ACIONADOR CX ACOP DUAL MBD/U2","","","2025-12-12","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","308.20","0","09:00:01","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304635","BOTAO ACIONADOR CX ACOP LATERAL EXTERN","","","2026-01-28","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","401.12","0","08:40:49","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304642","BOTAO ACIONADOR CX ACOP SUP MB ASTRA","","","2026-01-24","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","204.16","0","16:49:47","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304663","TORN BOIA CX ACOP KF ASTRA","","","2026-01-14","0","0","14","14","UN","14","14","UN","0L","MM 0020, vendas, livre","BRL","255.64","0","08:37:23","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304670","BOLSA VEDACAO SAIDA UNIV CX ACOP ASTRA","","","2025-12-12","0","0","31","31","UN","31","31","UN","0L","MM 0020, vendas, livre","BRL","257.61","0","09:00:01","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304684","REPARO MECAN ENTRA CX ACOP KE/DFN ASTRA","","","2025-10-28","0","0","12","12","UN","12","12","UN","0L","MM 0020, vendas, livre","BRL","145.08","0","08:56:22","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304691","CASTELO MECANISMO SAIDA CX ACOP KS/CAS","","","2025-12-12","0","0","9","9","UN","9","9","UN","0L","MM 0020, vendas, livre","BRL","185.04","0","09:00:01","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304705","CORRENTE FIXADOR CX ACOP ASTRA","","","2025-11-06","0","0","121","121","UN","121","121","UN","0L","MM 0020, vendas, livre","BRL","348.48","0","12:39:56","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89304712","OBTURADOR UNIV CX ACOP KS/O ASTRA","","","2026-01-29","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","133.80","0","19:29:55","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89335876","BOTAO ACIONADOR CX ACOP SUP BR BLUKIT","","","2026-01-07","0","0","5","5","UN","5","5","UN","0L","MM 0020, vendas, livre","BRL","66.65","0","09:44:08","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89387424","MECAN ENTRA UNIV CX ACOP MASTERFLUX PRO","","","2024-11-22","0","0","8","8","UN","8","8","UN","0L","MM 0020, vendas, livre","BRL","344.08","0","10:58:51","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89387431","MECAN COMPL CX ACOP SIMPL SUP 9563","","","2025-05-22","0","0","38","38","UN","38","38","UN","0L","MM 0020, vendas, livre","BRL","3318.16","0","10:07:13","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89045411","CX DESC BAIXA DUPLO ACION ASTRA","","","2026-01-28","0","0","6","6","UN","6","6","UN","0L","MM 0020, vendas, livre","BRL","868.50","0","08:40:46","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89403125","MECAN ENTRA UNIV CX ACOP KEU ASTRA","","","2025-12-12","0","0","8","8","UN","8","8","UN","0L","MM 0020, vendas, livre","BRL","218.08","0","09:00:01","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89873546","KIT ACIO DUPLO P/CAIXA ACOPLADA BLUKIT","","","2026-01-31","0","0","91","91","UN","91","91","UN","0L","MM 0020, vendas, livre","BRL","9170.07","0","15:40:58","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89873511","KIT ACIO P/ CAIXA ACOPLADA CASTELO BRA","","","2025-12-30","0","0","18","18","UN","18","18","UN","0L","MM 0020, vendas, livre","BRL","984.06","0","16:33:20","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89738922","MECAN COMPL CX ACOP SIMPL SUP 9562 CENSI","","","2025-11-06","0","0","38","38","UN","38","38","UN","0L","MM 0020, vendas, livre","BRL","4700.60","0","09:52:04","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89580722","MECAN SAIDA UNIV CX ACOP 9450 CENSI","","","2024-11-26","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","124.84","0","14:01:53","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89583641","TORN BOIA LATAO 3/4 DECA","","","2025-10-14","0","0","27","27","UN","27","27","UN","0L","MM 0020, vendas, livre","BRL","1762.56","0","09:31:25","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89537343","PARAFUSO PLAST CX ACOPLADA BLUKIT","","","2026-01-07","0","0","19","19","UN","19","19","UN","0L","MM 0020, vendas, livre","BRL","119.89","0","09:44:08","1","18","11","00","A","","","","",
"1012","PKL","PHI181100A","89437810","MECAN ENTRA UNIV CX ACOP HEU2 ASTRA","","","2026-01-28","0","0","32","32","UN","32","32","UN","0L","MM 0020, vendas, livre","BRL","1005.76","0","08:40:50","1","18","11","00","A","","","","",
"1012","PKL","PHI181200A","89293932","LUVA SOLD LR 25MMX1/2 TIGRE","","","2025-11-04","0","0","29","29","UN","29","29","UN","0L","MM 0020, vendas, livre","BRL","62.64","0","12:46:21","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056366","JOELHO 90 SOLD LR 32MMX3/4 TIGRE","","","2026-01-06","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","255.00","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056352","JOELHO 90 SOLD LR 25MMX3/4 TIGRE","","","2025-10-02","0","0","41","41","UN","41","41","UN","0L","MM 0020, vendas, livre","BRL","72.98","0","06:49:17","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056324","JOELHO 90 SOLD BC LT AZ 32MMX3/4 TIGRE","","","2025-12-16","0","0","15","15","UN","15","15","UN","0L","MM 0020, vendas, livre","BRL","313.95","0","18:51:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056310","JOELHO 90 SOLD BC LT AZ 25MMX3/4 TIGRE","","","2025-10-02","0","0","39","39","UN","39","39","UN","0L","MM 0020, vendas, livre","BRL","320.97","0","06:49:17","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056254","JOELHO 90 SOLD 32MM TIGRE","","","2025-10-16","0","0","96","96","UN","96","96","UN","0L","MM 0020, vendas, livre","BRL","181.44","0","19:09:44","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056240","JOELHO 90 SOLD 25MM TIGRE","","","2026-01-22","0","0","556","556","UN","556","556","UN","0L","MM 0020, vendas, livre","BRL","305.80","0","09:52:49","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056170","JOELHO 45 SOLD 40MM TIGRE","","","2025-12-16","0","0","65","65","UN","65","65","UN","0L","MM 0020, vendas, livre","BRL","410.15","0","19:02:04","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056163","JOELHO 45 SOLD 32MM TIGRE","","","2025-12-08","0","0","7","7","UN","7","7","UN","0L","MM 0020, vendas, livre","BRL","29.26","0","20:43:31","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056156","JOELHO 45 SOLD 25MM TIGRE","","","2025-10-02","0","0","26","26","UN","26","26","UN","0L","MM 0020, vendas, livre","BRL","29.90","0","06:49:17","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056065","CURVA 90 SOLD 40MM TIGRE","","","2026-01-06","0","0","34","34","UN","34","34","UN","0L","MM 0020, vendas, livre","BRL","426.02","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056051","CURVA 90 SOLD 32MM TIGRE","","","2025-08-12","0","0","39","39","UN","39","39","UN","0L","MM 0020, vendas, livre","BRL","184.47","0","10:48:09","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056044","CURVA 90 SOLD 25MM TIGRE","","","2026-01-14","0","0","678","678","UN","678","678","UN","0L","MM 0020, vendas, livre","BRL","1566.18","0","15:48:44","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89055932","CRUZETA SOLD 25MM TIGRE","","","2025-10-07","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","151.10","0","17:02:33","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89055883","CAP SOLD 40MM TIGRE","","","2026-01-03","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","51.48","0","11:50:24","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89240375","TUBO SOLD AF PVC 1M 32MM AMBARTECH-TIGRE","","","2026-01-02","0","0","56","56","UN","56","56","UN","0L","MM 0020, vendas, livre","BRL","770.00","0","09:19:41","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056800","TE SOLD BUCHA LT AZ 32MMX3/4 TIGRE","","","2026-01-06","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","115.80","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056793","TE SOLD LR 32MMX3/4 TIGRE","","","2026-01-04","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","12.35","0","11:26:23","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056702","TE SOLD 40MM TIGRE","","","2026-01-19","0","0","55","55","UN","55","55","UN","0L","MM 0020, vendas, livre","BRL","534.05","0","11:03:45","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056681","TE SOLD 25MM TIGRE","","","2026-01-06","0","0","1372","1372","UN","1372","1372","UN","0L","MM 0020, vendas, livre","BRL","1289.68","0","13:43:56","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056646","LUVA SOLD LR 40MMX1.1/4 TIGRE","","","2025-12-16","0","0","34","34","UN","34","34","UN","0L","MM 0020, vendas, livre","BRL","406.98","0","18:51:31","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056632","LUVA SOLD LR 32MMX1 TIGRE","","","2026-01-06","0","0","106","106","UN","106","106","UN","0L","MM 0020, vendas, livre","BRL","561.80","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056625","LUVA SOLD LR 25MMX3/4 TIGRE","","","2025-11-13","0","0","114","114","UN","114","114","UN","0L","MM 0020, vendas, livre","BRL","210.90","0","10:25:15","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056534","LUVA SOLD 32MM TIGRE","","","2025-12-16","0","0","32","32","UN","32","32","UN","0L","MM 0020, vendas, livre","BRL","65.28","0","18:51:33","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056520","LUVA SOLD 25MM TIGRE","","","2025-12-16","0","0","1033","1033","UN","1033","1033","UN","0L","MM 0020, vendas, livre","BRL","671.45","0","18:51:37","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056485","LUVA RED SOLD 40X32MM TIGRE","","","2026-01-06","0","0","80","80","UN","80","80","UN","0L","MM 0020, vendas, livre","BRL","440.80","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056471","LUVA RED SOLD 32X25MM TIGRE","","","2026-01-05","0","0","5","5","UN","5","5","UN","0L","MM 0020, vendas, livre","BRL","16.20","0","11:25:26","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056415","LUVA CORRER SOLD 32MM TIGRE","","","2026-01-06","0","0","19","19","UN","19","19","UN","0L","MM 0020, vendas, livre","BRL","409.07","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056401","LUVA CORRER SOLD 25MM TIGRE","","","2025-10-07","0","0","67","67","UN","67","67","UN","0L","MM 0020, vendas, livre","BRL","837.50","0","17:02:35","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89056380","JOELHO 90 SOLD RED 32X25MM TIGRE","","","2026-01-06","0","0","35","35","UN","35","35","UN","0L","MM 0020, vendas, livre","BRL","209.30","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89055876","CAP SOLD 32MM TIGRE","","","2026-01-06","0","0","17","17","UN","17","17","UN","0L","MM 0020, vendas, livre","BRL","40.29","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89039762","UNIAO SOLD 32MM TIGRE","","","2025-12-16","0","0","40","40","UN","40","40","UN","0L","MM 0020, vendas, livre","BRL","544.80","0","18:51:23","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89039776","UNIAO SOLD 40MM TIGRE","","","2026-01-06","0","0","23","23","UN","23","23","UN","0L","MM 0020, vendas, livre","BRL","624.45","0","13:43:46","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89041533","ADAPT SOLD CX DAGUA C/REG 25MM TIGRE","","","2024-09-18","0","0","8","8","UN","8","8","UN","0L","MM 0020, vendas, livre","BRL","457.12","0","11:46:24","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89041631","REG ESF SOLD COMP PVC 25MM TIGRE","","","2026-01-07","0","0","256","256","UN","256","256","UN","0L","MM 0020, vendas, livre","BRL","1950.72","0","17:57:29","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89041645","REG ESF SOLD COMP PVC 32MM TIGRE","","","2025-11-13","0","0","70","70","UN","70","70","UN","0L","MM 0020, vendas, livre","BRL","1010.10","0","10:25:17","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89041652","REG ESF SOLD COMP PVC 40MM TIGRE","","","2025-12-16","0","0","60","60","UN","60","60","UN","0L","MM 0020, vendas, livre","BRL","1149.00","0","18:51:42","1","18","12","00","A","","","","",
"1012","PKL","PHI181200A","89041785","REG ESF SOLD C/ ANEL PVC 25MM TIGRE","","","2026-01-06","0","0","79","79","UN","79","79","UN","0L","MM 0020, vendas, livre","BRL","820.81","0","13:44:31","1","18","12","00","A","","","","",
